Item No.,Description,Unit,Rate,
26-27,"1970 ds vuqlkj ukWu DEcfLVcy vkSj izdk”k ijkorZu 85%¼U;wure½ gks] dh O;oLFkk djuk rFkk mUgsa lHkh mpkbZ;ksa ij okLrfod Nr dh {kSfrt Lrj ij 0- 33 feeh- ¼tLrhdj.k 120 xzke@oxZ eh- nksuksa lkbM+ks lfgr½ dh eksVh pknj xeZ cq>s tLrhdj.k bLikr ^Vh^ fxzM /kkrw bUVjykafdax ij Hkyh izdkj ls yVdkukA tks fd lfEefyr eq[; ^Vh^ iV~Vh vkdkj 15x32 feeh gks rFkk ftldh 3000 feeh- dh yEckbZ gks] dzkl ^Vh^ 15x32 feeh- vkdkj ftldh yEckbZ 1200 feeh- gks] f}rh;d e/;Lr dzkl 15x32 feeh- vkdkj ftldh 600 feeh- yEckbZ gks] vkSj 600x600 feeh- vkdkj dh fxzM ekWM~;wy dk cukus gsrq gksA tLrhdj.k ekbZYM LVhy enksa dk iz;ksx djrs gq, ¼80 xzke@oxZ eh- dh nj ls tLrhdj.k½ ;Fkk & 50 feeh- yEck] ckgjh O;kl 8 feeh- ,e&6 MSl QkLVuj] 1000 feeh dh yEckbZ rd 6 feeh- O;kl okys iw.kZ #i ls FkzSMsM gSaxj jkWM rFkk 85x25x2 feeh- vkdkj okys ySoy ,MtLVj okys ^,y^ vkdkj esa flfyax ls yVdk;k x;k gksA 24x24x0-40 feeh- vkdkj dh tLrhdj.k ykSg ifjlhek nhokj ,axy dks ftldh yEckbZ 3000 feeh- gS] 450 feeh- dsUnz ls dsUnz rFkk 40 feeh- yEcs MªkbZ nhokj ij ,l-,l- Ldzw }kjk IykfLVd jkoy Iyx dh lgk;rk ls iSjhQSjh nhokj @ ikVhZ”ku ij fQDl fd;k tkuk gS A vfHk;ark izHkkjh ds funsZ”kkuqlkj rFkk fofunsZ”k uD”kksa ds vuqlkj dk;Z dk;kZfUor dh tk,xhA 26-26-1 12 feeh eksVs v)Z fNfnzrekbdzks Vsxqyj ,tM~ thvkjth QkWYl flfyax VkbYl ds lkFkA 26-26-2 12 feeh- eksVs iw.kZ fNfnzrekbdzks Vsxqyj ,tM~ vFkok 10 feeh eksVs Lds;j,tM~ thvkjth QkWYl flfyax VkbZYlds lkFkA 595x595 feeh- vkdkj dh vuqeksfnr VSDlpj fMtkbu ,oa iSVuZ] lHkh mWapkbZ;ksa ij fefujy QkbZcj QkWYl flfyax Vkbyksa dh O;oLFkk djuk ,oa yxkuk A Vkbyksa dh 99% vknZzrk izfrjks/k] ¼vkj,p] izdk”k izkorZu 85%¼U;wure] FkeZy dUMDfVfoVh ds=0- 052&0-057 MCY;w@,eds ¼ch,l 476 Hkkx 6&7½ ds vuqlkj Qk;j ijQksesZal gksuh pkfg, ftls okLrfod {kSfrt Lrj ij 0-33 feeh- eksVh¼tLrhdj.k 120 xzke izfr oxZ eh-½ xeZ xgjs lHkh vksj tLrhdj.k bLikr ^Vh^ fxzM bUVjykWfdax ij Hkyh izdkj ls yVdkuk tks fd lfEefyr eq[; ^Vh^ iV~Vh vkdkj 15x32 feeh gks rFkk ftldh 3000 feeh- dh yEckbZ gks] dzkl ^Vh^ 15x32 feeh- vkdkj ftldh yEckbZ 1200 feeh- gks] f}rh;d e/;Lr dzkl 15x32 feeh- vkdkj ftldh 600 feeh- yEckbZ gks] vkSj 600x600 feeh- vkdkj dh fxzM ekWM~;wy dk cukus gsrq gksA tLrhdj.k feYM LVhy enksa dk iz;ksx djrs gq, ¼80 xzke@oxZ eh- dh nj ls tLrhdj.k½ ;Fkk & 50 feeh- yEck] ckgjh O;kl 8 feeh- ,e&6 MSl QkLVuj] 1000 feeh dh yEckbZ rd 6 feeh- O;kl okys iw.kZ #i ls 1000 feeh- yEckbZ rd FkzSMsM gSaxj jkWM rFkk 85x25x2 feeh- vkdkj okys] eq[; ^Vh^ lfgr 1200 feeh- dsUnz ls dsUnz ij vUrfjr fd;k x;k gks rFkk ySoy ,MtLVj okys ^,y^ vkdkj esa flfyax ls yVdk;k x;k gksA 0-40 feeh- eksVs “khV ls cus 24x24x3000 feeh- vkdkj dh thvkbZ iSjhehVj okWy ,axy dh lgk;rk ls flLVe dks iSjhQSjh oky @ikVhZ”ku ij vkfJr gksuk pkfg, ftls 450 feeh— dsUnz ls dsUnz rFkk 40 feeh- yEcs MªkbZ fnokj ij ,l,l Ldzw IykfLVd jkWy Iyx dh lgk;rk ls fQDl fd;k tkuk gSA QkWYl flfyax liksVZ lSD”ku esa iz;qDr lHkh 30 lSD”kuksa dk vukfJr ckVe ikslZu iksfyLVj cSXM IokbaV lfgr lHkh mWapkbZ;ksa ij izhisaV dh tk;sxhA fofunsZ”k] uD”kksa ,oa vfHk;ark izHkkjh ds funsZ”kkuqlkj dk;Z dk;kZfUor dh tk;sxh 26-27-1 16 feeh- eksVs fcosYM VSxqyj fefujy Qkbcj QkWYl flfyax Vkby ¼,u vkj lh 0-55 ls 0-6½ ds lkFk 26-27-2 20 feeh- eksVs fcosYM VSxqyj fefujy Qkbcj QkWYl flfyax Vkby ¼,u vkj lh 0-7½ ds lkFk 26-27-3 16 feeh- eksVs fcosYM VSxqyj fefujy Qkbcj ,saVh ekbdzksfo;y QkWYl flfyax Vkbyksa ds lkFk vkÃ ,l vks 5 ¼oxZ 100½ fofunsZ'kuksa ds vuq:i",oxZ eh- oxZ eh- oxZ eh- oxZ eh- oxZ eh-,1690-45 1760-70 2069-90 2362-10 2189-55,
26-28,"izHkkjh vfHk;ark ds funsZ”kkuqlkj iw.kZ #i ls lHkh yhM vkSj fyQ~V ds fy, eycksa dk fuiVku vkSj ok;j cz”kst ls [kqys dadzhV lrg dh lQkbZ vkSj jsuQkslZesaV lfgr dsfofV ds “kksYMj dks LDok;j cukus] lHkh fdukjksa dks Vsij djus lfgr vuqeksfnr esd ds LVSaMMZ ikoj Mªhou izd”ku Vkbi vFkok@eSuqvy fpty ls LySc] che] dkWye vkfn ls vulkmaM@ detksj dadzhV lkexzh dks drjukA",,,
,26-28-1 75 feeh vkSlr eksVkbZ,oxZ eh0,311-95,
,26-28-2 50 feeh vkSlr eksVkbZ,oxZ eh0,211-55,
,26-28-3 25 feeh vkSlr eksVkbZ,oxZ eh0,104-60,
26-29,izHkkjh vfHk;ark ds funZs”kkuqlkj lHkh iwjh isaV czq”k ls vuqeksfnr esd ds vYdkykbu jlk;fud tax gVkus okys dk mi;ksx dj jsuQksflZax NM+ksa ls tax ls jsuQkslZesaV dh lQkbZ rkfd bls iw.kZ tax jfgr LVhy lrg cuk;k tk lds rFk ok;j cz”k ls blds iz;ksx ds 24 ?kaVs ckn fc[kjs d.kksa dks gVkuk rFkk mls ikuh ls iw.kZ #i ls /kqykbZ djuk rFkk bls lw[kus nsukA,,,
,26-29-1 12 feeh rd O;kl dh NM+,ehVj,6-65,
,26-29-2 12 feeh O;kl ls vf/kd dh NM+,ehVj,13-35,
26-30,"izHkkjh vfHk;ark ds funZs”kkuqlkj vuqeksfnr esd dk biksDlh jsflu,adj xzkmV dk mi;ksx djrs gq, ysfdu jsuQkslZesaV dh ykxr dks NksM+dj LFkku ij LVhy NM+ksa dks fQDl djus lfgr lu”ksM@ckWydksuh ds fy, LVhy dh NM+ksa dks Mkyus dsfy, izcfyr lhesaV dadzhV che fyaVsy] dkWye vkSj LySc esa 100 feeh ls 200 feeh rd dh U;wure xgjkbZ rd ikoj Mªhou fMªy e”khu ls jsuQksLMZ vFkok Iysu lhesaV dadzhV esa mi;qDr Nsn dh fMªfyax djukA 26-30-1 12 feeh O;kl rd ,o lfgrA",izR;sd,121-95,
26-31,"izHkkjh vfHk;ark ds fofunsZ”kuksa vkSj funsZ’kkuqlkj lHkh izdkj ls izcfyr lhesaV dadzhV dh fpi dh gqbZ Hkkx ij vuqeksfnr vMsflo dk cWkfMax dksV iznku djuk] feykuk rFkk yxkukA 26-31-1 ,lchvkj ikWyhej ¼lhesaV ds Hkkj dh 10%dh nj ls½ ekWMhQkbM lhesaVh;l ckWaM dksV 2-2 fdxzk- izfr oxZ eh- dh nj ls fufnZ’V vuqikr esa vuqeksfnr ikWyhej feyk gqvk A",oxZ eh-,117-75,
,26-31-2 vuqeksfnr esd dk biksDlh cksfMax vMgsflo ftldk vko‘Rr {ks= 2-20 oxZ eh0@fd-xzk gks A,oxZ eh-,390-45,
26-32,"izHkkjh vfHk;ark ds fofunsZ”kuks vkSj funsZ”kkuqlkj 1%4 ¼1 lhesaV% 4 xzsMsM eksVh jsr iz;qDr lhesaV ds otu dk U;wure 2%iksyhej ds lkFk½ ds vuqikr esa ,l ch vkj iksyhej ¼vuqeksfnr esd½ la”kksf/kr lhesaV elkyk iznku djuk] feykuk] yxkukA",,,
,"uksV%eki vkSj Hkqxrku% eksVkbZ dk iwoZ-eki lrg rS;kj djus dk dk;Z iwjk gksus ds Bhd ckn fd;k tk,xk vkSj bl en ds v/khu Hkqxrku xhykiu dh mfpr <+ax ls lq[kkus ds ckn gh fd;k tk,xk vkSj lrg dk larks’ktud <ax ls ewY;kadu de ls de 30 ,u@oxZ feeh- ds 28 fnuksa ds var gksus ij ,d CyaV /kkrq midj.k vkSj@",,,
,"vFkok 75 feeh- ?ku dh dzf”kax “kfDr okys lkmafMax @ VSfiax ls fd;k tk,xk",,,
,26-32-1 12 feeh- vkSlr eksVkbZA,oxZ eh-,333-00,
,26-32-2 2 ijrksa esa 25 feeh- vkSlr eksVkbZA,oxZ eh-,510-50,
,26-32-3 3 ijrksa esa 50 feeh- vkSlr eksVkbZA,oxZ eh-,1020-95,
26-33,"fof”k’V vkSlr eksVkbZ ds lkFk U;wure fo”ks’kdEizsflo LVªSaFk ¼fMtk;u ekunaMksa ds vuqlkj vuqikr esa vf/kdre 10 feeh- vkdkj dk ldy lkekU; iksVZySaM lhesaV] eksVh jsr vkSj xzsMsM LVksu½ okys LVªDpjy esaEclZ ds fy, ,lch vkj iksyhej ¼iz;qDr lhesaV ds otu dk U;wure 2%dh nj ls vuqeksfnr esd dk½ la”kksf/kr Iysu@jsuQksLMZ lhesaV dadzhVA",,,
,"uksV%njsa dadzhV ds fQfu”M lrgh {ks= ds fy, gS vkSj blesa Jfed dh ykxr] dadzhV dks cgus ;ksX; cukus ds fy, daØhV vkSj mi;qDr vuqeksfnr lqij IykfLVlkbtj vkSj ,lchvkj iksyhej “kkfey gksxk ysfdu jsuQkslZesaV] cksaM dksV] f”k;j dht lsaVfjax vkSj “kVfjax] LVªfVax] izkWfiax vkfn dh ykxr “kkfey ugha gksxh ¼bl en ds v/khu Hkqxrku xhykiu dks mfpr #i ls lq[kkus rFkk CyaV esVy baLVª;wesaV ds lkFk lkmafMax@ VSfiax }kjk lrg dk ewY;kadu fd, tkus ds ckn gh fd;k tk,xkA",,,
,"26-33-1 50 feeh eksVkxzsM ,e&25 esa U;wure lhesaV ek=k 330 fdxzk- izfr ?kuehVj",oxZ eh-,567-25,
,"26-33-2 75 feeh eksVkxszM ,e&25 esa U;wure lhesaV ek=k 330 fdxzk- izfr ?kuehVj",oxZ eh-,850-85,
26-34,"vkj lh lh esEcj dh ekStwnk dksj ds pkjksa vksj fof”k’V vkSlr eksVkbZ ls fof”k’V U;wure fo”ks’k daizsflo LVªSUFk ¼fMtk;u ekunaM ds vuqlkj vuqikr esa ldy U;wure 10 feeh- vkdkj dk lkekU; iksVZySaM lhesaV] eksVh jsr vkSj xzsMsM LVksu½ okys dadzhV ls LVªDpjy esEclZ vFkkZr dkWye] fiyjksa] ik;j] cheksa vkfn ds fy, ,lchvkj iksyhej la”kksf/kr ¼iz;qDr lhesaV dk otu dk U;wure 2%dh nj ls vuqeksfnr cukoV ½ iznku djuk rFkk fcNkukA uksV%njsa dadzhV ds fQfuLM lrgh {ks= ds fy, gksxh vkSj blesa tSdsV ds “kVfjax ekWYM esa dadzhV Mkyus rFkk cgus ;ksX; Lo;a Je tkus okyh ds #i esa dadzhV nsus ds fy, mi;qDr vuqeksfnr lqij IykfLV lkbtj rFkk l ch vj iksyhej ds fy, ;fn visf{kr gks] ekStwnk vkj lh lh LySc esa Nsn djus dh ykxr “kkfey gksxh ijUrq jsuQkslZesaV] cksaM dksV] f”k;j dht] lsVafjax vkSj “kVfjax LVªfVax] izkWfiax vkfn dh ykxr “kkfey ugha gksaxh ¼bl en ds v/khu Hkqxrku] mfpr #i ls xhykiu dks lq[kkus rFkk CyaV esVy baLVª;wesaV ds lkFk lkmafMax@VSafiax }kjk lrg dks larks’kizn <+ax ls ewY;kadu djus ds ckn gh fd;k tk,xkA",,,
,"26-34-1 50 feeh eksVkxzsM ,e&25 esa U;wure lhesaV ek=k 330 fdxzk- izfr ?kuehVj",oxZ eh0,567-25,
,"26-34-2 75 feeh eksVkxszM ,e&25 esa U;wure lhesaV ek=k 330 fdxzk- izfr ?kuehVj",oxZ eh0,850-85,
,"26-34-3 100 feeh eksVkxszM ,e&25 esa U;wure lhesaV ek=k 330 fdxzk- izfr ?kuehVj",oxZ eh0,1134-45,
26-35,"izHkkjh vfHk;ark ds funZs”kkuqlkj iw.kZ lq[kkus ds ckn fuIiyksa dh dfVax lfgr visf{kr ncko ij mi;qDr xu@iai }kjk dadzhV@eSlujh ds njkjksa@guhdkWEc {ks= esa fofuekZrk }kjk dh xbZ flQkfj”k ds vuqikr esa vuqeksfnr xzkmV iznku djuk vkSj MkyukA ¼Hkqxrku Mkyh xbZ vuqeksfnr xzkmV ds okLrkfod otu ds vk/kkj ij fd;k tk,xkA",,,
,"26-35-1 dadzhV@vkjlhlh odZ esa ukWu f”kzad daikmaM ds lkFk rS;kj vuqeksfnr esd dk LVjj feDLM ,dzhfyd ikWyhej ¼iz;qDr lhesaV ds otu dk 2% dh nj ls½ la”kksf/kr lhesaV LyjhA",fd-xzk-,102-85,
,"26-35-2 dadzhV@vkjlhlh odZ esa f”kzdst daisulsfVax lhesaV ls cuk;k x;k feDLM LVjj ,lchvkj iksyhej ¼vuqeksfnr esd dk½ la”kksf/kr lhesaV LyjhA",fd-xzk-,106-70,
,26-35-3 dadzhV@vkjlhlh odZ esa vuqeksfnr esd dk bikWDlh batsD”ku xzkmVA,fd-xzk-,793-25,
26-36,"izHkkjh vfHk;ark }kjk ;Fkk visf{kr dk;Z vof/k ds fy, LFkku ij jgs] lHkh vko”;d fQfDlax O;oLFkk ds lkFk fofufnZ’V QSfczd ls cuh vLFkk;h lqj{kkRed Ldzhu iznku djuk] [kMk djuk] cuk, j[kuk rFkk gVkukA",,,
,26-36-1 owou ihohlh DykWFk,oxZ eh-,45-70,
26-37,"izHkkjh vfHk;ark ds funsZ”kkuqlkj vuko‘r dadzhV lrg ls eksVs jsr ls lasM CykfLaVx djds fQj vkW;y Qzh ,;j CYkkLV }kjk fpifpis inkFkZ] vc} rFkk fHkUu@ckgjh inkFkZ lkQ djuk A",oxZ eh-,370-15,
26-38,"fofufnZ’V U;wure fo”ks’k daizksflo “kfDr okys vuqeksfnr fMtkbu feDl dadzhV ds lkFk ys;jksa esa vkjlhlh dkWye cheksa vkSj LyScksa vkfn dk “kkWV fdzfVax djukA ¼;g izHkkjh vfHk;Urk ds funsZ”kkuqlkj vuqeksfnr dzkbZVsfj;k esa fn;s vuqeku ds vuqlkj lk/ kkj.k lhesaV] eksVh jsr rFkk xszMsM LVksu ,xzhxsV 10 feeh ls T;knk eksVk u gks dh gksxh ftlesa ,st ,oa dksjuj dh lsUVjhax ,oa “kVjhax “kkfey gksxhA uksV%&nj esa vko”;d xzkm.M ok;j dk izko/kku “kkfey gSA ;fn ysofyax xst dk mi;ksx fd;k tkrk gS rks mldk vyx ls Hkqxrku gksxkA bl en ds varxZr Hkqxrku xhysiu dks mfpr :Ik ls lq[kkus rFkk cyaV esVy midj.k ds lkFk lkmfMax@Vsfiax }kjk lrg dk ewY;kadu fd;s tkus ds ckn gh fd;k tk,sxkA",,,
,"26-38-1 25 feeh eksVkxzsM ,e&25 esa U;wure lhesaV ek=k 330 fdxzk- izfr ?kuehVj",oxZ eh-,678-15,
,"26-38-2 50 feeh eksVkxszM ,e&25 esa U;wure lhesaV ek=k 330 fdxzk- izfr ?kuehVj",oxZ eh-,1073-45,
,"26-38-3 75 feeh eksVkxszM ,e&25 esa U;wure lhesaV ek=k 330 fdxzk- izfr ?kuehVj",oxZ eh-,1530-30,
26-39 26-40-,"visf{kr nwjh ij 30 feeh- ls 80 feeh- rd dh xgjkbZ rd visf{kr O;kl dk Nsn dh fMªfyax ¼20 feeh- ls 30 feeh½ lfgr guh dkWEc {ks= rFkk njkj js[kk ds fdukjs 12 feeh- O;kl dk xyosaukbTM LVhy batsD”ku fuIiy miyC/k djkuk rFkk ?kqlkuk rFkk Nsn vkSj njkj dks daizsLM gok pykdj /kwy jfgr djuk] batsD”ku fuIiy ds chp nwjh dks vuqeksfnr cukoV ds vMsflo dsfedy ls can djuk rFkk izHkkjh vfHk;ark ds funsZ”kkuqlkj iw.kZ #i ls lw[kus nsukA izHkkjh vfHk;ark ds ;Fkk funsZ”kkuqlkj 75x25 feeh- vkdkj tkyh ;k vU; mi;qDr vkdkj dh tkyh dh] lkexzh] Je] midj.k ,oa la;a=ksa dh ykxr lfgr O;oLFkk djuk ftls dadzhV lrg ls ^,y^ vkdkj dh e‘nq bLIkkr ^”kh;j dh^ ds ek/;e ls ekStwnk jsuQkslZesaV ls osYM djds etcwr lgkjk nsrs gq, fQDl fd;k tkuk gSA ubZ rduhdsa rFkk lkexzh",izR;sd oxZ eh-,202-70 820-80,
26-41,"QszSDVhª ifj’d`r d’Ve fMtkbu dksYM QkeZ] LVhy oky iSuy ]Vªl] iqjfyu vkfn ls lekosf”kr ykbV xst LVhy QzseM lqij LVªDpjA tks fuekZ.k fMtkbu dh vko”;drkvksa ds vuqlkj de ls de 0-75 feeh- eksVs LVhy dh pknj ls cuk;k x;k gS A bl LVhy dks “khr fufeZr LVhy Qzsfeax rFkk fuekZ.k ds fy, ,vkbZ,lvkbZ fofunsZ”kuksa vkSj vkbZ ch lh 2009 ds vuq#i xYosukbt fd;k tk,xkA ¼U;wure mRiknu “kfDr 300&550 ,e-ih-,½ okys , tsM&150 xzke vY;qfefu;e ftad vykW; dksVsM LVhy½ rFkk ;g vkbZ,l 875&1987] vkbZ ,lvks 800&1984 vkSj vkbZ,l%801&1975 ds izko/kkuksa ds vuqlkj Hkh gksxkA gok dk Hkkj vkbZ,l 875 ¼Hkkx&ÉÉÉ½ ds izko/kkuksa ds vuqlkj gksxkA ,yth,Q,l Qzse dk fMtk;u bZvkbZ,y@LVSM izks vFkok mlds lerqY; tSls Qzse lh , Mh izks&11-7 LVSM izks oh8vkbZ@vkjdhVsDV oh 2-5-16@jsfoV vkjdhVsDpj ;k leku tSls okf.kfT;d #i ls miyC/k lkQ~Vos;j dk mi;ksx djrs gq, vkbZ ,l% 801 ds vuqlkj gksuk pkfg,A csgrj <+kpkxr LFkkf;Ro ds fy, gSoh M;wVh Vsa”ku VkbZ] ykbV gksYM vkWu] fV~oLV LVªSIl ¼oky QzsEl ls Vªl dks tksM+us ds fy,½LVªkax VkbZ] jkWM] ,p&czsdsV~l] ckWfDlax lsDlUl] ,y vkdkj dk ,axy cyUV /kkrq midj.k lfgr tSsls la;kstu lgk;d lkefxz;ksa dk mfpr mi;ksx gksxkA Qszfeax lsD”ku vuqeksfnr vkjs[ku ds vuqlkj visf{kr LFkkuksa ij U;wure 89 feeh osc xgjkbZx`39`feeh Q~ysatx11 feeh vko”;drkuqlkj yEckbZ dk lajpukRed vfHkokyku LFkku osc ds dsUnz fcUnq ds ikl gksxk vksj esEcj ds nksuksa Nksj ls U;wure 250 feeh- nwj gksxk! bl Qzse dh vkiwfrZ fof”k’V ifjeki esa nafMr vkSj ukWd Mkmu fLFkfr esa dh tk,xh rFkk bls Ldwz ls cka/kk tk,xk ¼rhu [kqyh /kkxkvksa ls vkxs dh lVhy ds }kjk c<+rs gq, fofuZ’V chek;sa vkSj QkLVuj esEcjksa ls tqM+us ds fy, lHkh lsYQ fMªfyax VSafiax Ldzq esa , ,l Vh ,e ch 633 ¼13½ ds vuq#i Vkbi&ÉdksfVax vFkok lerqY; xst 10 o 12 Vh ih vkbZ 16 o 8 o 20 yEckbZ feeh dksjkstu lqj{kk gksxkA Qzseksa dks fMtkbu ds vuqlkj Lo&foLrkfjr dkcZu LVhy ,adj cksYV vkWQ O;kl dk mi;ksx djrs gq, us;ksizsu jcj ij izcfyr lhesaV dadzhV LySCk vFkok VkbZ che ls fQDl fd;k tk,xkAen esa ,u vkbZ Vh @vkbZ-vkbZ-Vh- }kjk fof/kor tkaph rFkk tkjh dh xbZ LVsfcfyVh fjiksVZ izLrqr djuk Hkh lfEefyr gSA nj esa dulSIV fMtkbu]QSczhds”ku vkWQ lSD”kut VªkaLIkksZVs”ku] baLVkys”ku rFkk dk;Z LFky ij Åij of.kZr lHkh visf{kr fQfDlax vjsatesaV lfEefyr gS A",fd- xzk-,235-70,
26-42,"Lo&fMªfyax@Vsfiax LØw@QkLVujksa ds lkFk tfM?r ekud vkdkjksa ds vuqlkj 60 lseh lh @lh ds Lohd`r esd ds ckgjh Qsl lhesaV cksMZ ds lkFk ykbV xst LVhy Ýse odZ ij ckgjh nhokj ç.kkyh miyC/kd djkuk vkSj bls fQDl djukA 2 feeh ls 3 feeh rd ds [kkaps dks cuk, j[kk tk,xk vkSj [kkaps dks flfyd‚u vk/kkfjr lhysaV ls lhy fd;k tk,xkA bl cksMZ dks ,d fopyu iSVuZ esa fQDlV fd;k tk,xkA LØw 1-60 feeh ls 4 feeh eksVs ;k 8 ls 10 xst ds dkmaVj lad fjc gsM ds gksaxs ftudh yackbZ 25 ls 45 feeh ds e/;l gksxh vkSj vyx&vyx gksaxsA ekud vkdkjksa ds vuqlkj lhesaV cksMZ ij tfM?r baVjuy Qsl 12-5 feeh eksVk ftIle IykLVj cksMZ tks@60 lseh lh@lh vuqeksfnr esd ds Lo&fMªfyax@Vsfiax LØw@QkLVujksa ds lkFk ekud vkdkj ds vuqlkj lhesaV cksMZ ij fQDld fd;k x;k gksA mfpr Vsfiax vkSj mldh lheysl fQfu'k ds fy, Qkbcj es'k Vsi vkSj ,i‚Dlh vkSj ,Øsfyd vk/kkfjr t‚bfuax daikmaM dk ç;ksx djds leqfpr Vsfiax vkSj TofkbafVax dh tk,xh A ¼Ýse odZ dh ykxr dk vyx ls Hkqxrku fd;k tk,xk½ 26-42-1 vkmVj Qsl% vkmVj Qsl ftlesa 6 feeh eksVk Qkbcj lhesaV cksMZ gksrk gS tks 9 feeh eksVs Qkbcj lhesaV cksMZ ij fQDls fd;k x;k gks] Vkbi ,] vkbZ,l% 14862% 2000 ¼mPp ncko dh Hkki ls mipkfjr½ ds vuqlkjA buj Qsl% 12-5 feeh eksVk ftIle IykLVj cksMZ tks vkbZ,l 2095% 2011 ds vuq:i gks] ftls 8 feeh eksVs Qkbcj lhesaV cksMZ] tks vkbZ,l% 14862% 2000 çdkj ^ch* ¼mPp ncko dh Hkki ls mipkfjr½ ds vuq:i gks] ij fQDl fd;k x;k gksA 26-42-2 vkmVj Qsl% vkmVj Qsl ftlesa 8 feeh eksVk lhesaV ckaMsM ikfVZdy cksMZ dks 10 feeh eksVs lhesaV ckaMsM ikfVZdy cksMZ ij fQDl fd;k x;k gksA vkbZ ,l 14276%1995 ds vuqlkj ¼nhed] vkx vkSj ueh çfrjks/kdrk½ gksA buj Qsl% &12-5 feeh eksVk ftIle IykLVj cksMZ tks vkbZ,l 2095%2011 ds vuq:i gks]8 feeh eksVh lhesaV ckaMsM ikfVZdy cksMZ ij fQDle fd;k x;k gksA tks vkbZ,l% 14276% 1995 ds vuq:i ¼nhed] vkx vkSj ueh çfrjks/kdrk½ gksA",oxZ eh0 oxZ eh0,3485-20 2764-05,
26-43 26-44 26-45,"vkbZ,l 2095%2011 ds vuq:i 12-5 feeh eksVs ftIle IykLVj cksMZ ds lkFk ykbV xst LVhy Ýse odZ ij vkarfjd nhokj iSuy çnku djuk vkSj fQDl djuk] ;g cksMZ 60 lseh lh @ lh okys vuqeksfnr esd ds Lo&fMªfyax @Vsfiax LØw @ QkLVujksa ds lkFk tfMr ekud vkdkj ds vuqlkj fQDlj fd;k tk,xkA isap 1-60 feeh ls 4 feeh eksVs ;k 8 ls 10 xst yackbZ ds 25 ls 45 feeh rd ds dkmaVj lad fjc gsM çdkj ds gksaxsA lheysl fQfu'k ds fy, Qkbcj es'k Vsi vkSj ,i‚Dlh rFkk ,Øsfyd vk/kkfjr t‚bfuax daikmaM dk mi;ksx djds mfpr Vsfiax vkSj t‚bfuax dh tk,xhA ¼Ýse odZ dh ykxr dk vyx ls Hkqxrku fd;k tk,xk½A 26-43-1 Vkbi ch ¼mPph ncko dh Hkki ls mipkfjr½ ds vkbZ,l 14862%2000 ds vuqlkj 8 feeh eksVk lhesaV Qkbcj cksMZ A 26-43-2 8 feeh lhesaV c‚UMsM ikfVZdy cksMZ ¼nhed] vkx vkSj ueh çfrjks/kdrk½] vkbZ ,l%14276% 1995 ds vuqlkj lhesaV QkbZcj cksMZ ds uhps lHkh ckgjh Nksj iSuyksa esa lkal ysus ;ksX; ok’I vojks/kdh jk’Vªh; Hkou lafgrk 2009 o izHkkjh vfHk;ark ds funsZ”kkuqlkj O;oLFkk djuk o yxkuk A ekud vkdkjksa ds vuqlkj ueh çfrjks/kh@vfXu çfrjks/kh lhesaV cksMZ ftUgsak Lo&fMªfyax@VSfiax LØw ds lkFk fQDl fd;k tk,xk] dh vkiwfrZ vkSj LFkkiukA LØw dkmaVj lad fjc gsM ds 1-60 feeh ls 4 feeh eksVs ;k 8 ls 10 xst ds 25 ls 45 feeh rd fHkUu&fHkUuk yackbZ ds gksaxsA",oxZ eh0 oxZ eh0 oxZ eh0,2170-40 1920-20 273-80,
